"Repayment";128663;78935;2,36;3,99;0,847948998
"Savings";73473;79884;1,62;2,27;1,314865205
"Savings";414484;82322;2,7;4,79;1,399562388
"Repayment";34520;78149;2;3,02;0,117392475
"Savings";297872;14213;1,93;3,03;1,932118906
"Savings";207968;14234;2,4;4,34;1,382492278
"Repayment";281386;83445;2,07;3,44;0,80684399
"Investment";230171;9290;2,72;5,19;1,157620026
"Savings";80519;14234;1,77;2,65;0,923799842
"Savings";414533;2496;2,7;4,79;0,949048196
"Savings";201315;2494;2,47;4,24;1,174333321
"Savings";281390;78224;2,08;3,44;0,53931815
"Savings";230172;13317;2,72;5,19;1,534523964
"Savings";3535;82379;1,53;2,03;0,591828996
"Repayment";269165;2496;2,57;4,75;0,785981597
"Investment";37304;1131;1,63;2,31;1,724854276
"Savings";261541;13008;2,43;4,17;0,670472804
"Repayment";86791;76973;2,06;3,38;1,426164385
"Savings";207984;13699;2,4;4,34;0,831058649
"Savings";182510;80421;2,16;3,49;1,102047626
"Repayment";201660;9836;2,59;4,59;1,011277124
"Repayment";80555;14024;1,77;2,65;0,630564122
"Repayment";17560;13026;1,59;2,13;1,327543399
"Savings";128712;1078;2,36;3,99;0,601192089
"Repayment";19593;14522;1,51;2;1,462742319
"Savings";1504;11255;1,3;1,67;1,38785367
"Investment";5583;10340;1,31;1,65;1,333224178
"Savings";1010;14332;1,23;1,48;0,96813909
"Investment";1488;387;1,3;1,56;1,8515615
"Savings";27960;75464;1,56;2,09;1,372431533
"Repayment";21935;75237;1,5;1,94;0,552052275
"Savings";3316;78935;1,59;2,05;0,703340368
"Repayment";14626;78;1,45;1,86;0,703575814
"Repayment";7662;78920;1,7;2,4;0,444166537
"Savings";71707;82227;2,05;3,45;0,824255144
"Repayment";410822;13994;2,88;5,6;0,713520022
"Repayment";53276;11699;1,67;2,37;0,115802195
"Investment";390496;13699;2,51;4,37;1,324339472
"Savings";322751;76973;2,18;3,54;1,497872512
"Savings";198297;77826;2,24;3,73;1,531755659
"Repayment";77836;9068;2,76;4,82;0,760149052
"Repayment";282706;77014;2,08;3,42;1,328801788
"Investment";390532;82379;2,51;4,37;1,39659227
"Savings";3325;85981;1,59;2,06;1,309621936
"Repayment";351294;78223;2,37;4,11;0,65255777
"Repayment";198322;2496;2,24;3,73;1,691869914
"Repayment";245606;12421;2,32;3,93;1,024754199
"Repayment";53325;78;1,67;2,37;0,906944167
"Savings";410838;79884;2,88;5,6;0,738618608
"Repayment";282710;76872;2,08;3,42;0,71386763
"Investment";390568;13699;2,51;4,37;1,61276859
"Investment";198326;76973;2,24;3,73;1,822948086
"Repayment";71732;2572;2,06;3,45;1,323945317
"Savings";410847;13317;2,88;5,6;1,125224374
"Repayment";3389;81149;1,59;2,07;1,232351442
"Savings";360572;3793;3;5,85;1,39173063
"Investment";390632;113;2,51;4,37;1,376379204
"Repayment";85828;12780;1,81;2,79;1,129868779
"Savings";282735;78053;2,08;3,42;1,335765182
"Repayment";234330;81290;2,3;4,01;0,556156018
"Savings";351487;13689;2,37;4,11;1,043909971
"Savings";425951;82227;2,94;5,59;1,382156773
"Repayment";195598;79371;2,43;4,18;1,229441837
"Repayment";347672;12780;2,36;4,02;0,8966417
"Repayment";410919;76831;2,88;5,6;0,730013036
"Savings";195599;3793;2,43;4,18;0,796848357
"Repayment";234334;14024;2,3;4,01;1,209439917
"Repayment";52878;9290;2,67;4,55;0,422813337
"Savings";28908;7399;1,54;2,08;1,545106002
"Savings";17744;79391;1,91;2,93;1,667167317
"Savings";5470;387;1,78;2,5;0,970295831
"Repayment";257695;81166;2,86;5,28;0,763470596
"Repayment";379738;14629;2,28;3,95;1,221614666
"Repayment";79032;8141;1,72;2,48;0,350444009
"Repayment";215116;78;1,99;3,18;0,212943789
"Repayment";536869;76973;2,81;5,29;0,50132922
"Investment";29292;79371;2,53;4,18;0,885543125
"Savings";425960;7399;2,94;5,59;0,919022064
"Repayment";6130;82231;1,41;1,82;0,744647735
"Savings";154554;1964;1,88;2,89;1,595390291
"Repayment";181563;81224;1,85;2,82;1,566384002
"Repayment";291461;81149;3,28;6,03;0,877206133
"Savings";17760;84773;1,91;2,93;1,480833294
"Investment";29373;83746;2,53;4,18;1,022418098
"Savings";79176;76831;1,72;2,48;1,132455841
"Savings";195663;80455;2,43;4,18;1,264916707
"Repayment";379963;8141;2,28;3,95;0,764880822
"Savings";63077;11699;1,76;2,59;0,845497542
"Savings";129050;3793;1,88;2,98;1,233058174
"Repayment";537038;2496;2,81;5,29;0,264373634
"Savings";257795;79371;2,86;5,28;0,875206774
"Repayment";234370;8417;2,3;4,01;1,271189471
"Repayment";347681;2496;2,36;4,02;0,480509833
"Repayment";404;14629;2,576811525;3,261406631;0,744507378
"Repayment";469146;8563;2,54;4,69;0,261737848
"Repayment";195744;77014;2,43;4,18;0,794590113
"Repayment";79212;14024;1,72;2,48;0,673543802
"Repayment";29569;83746;2,53;4,18;1,328728739
"Repayment";52879;14629;2,67;4,55;1,098999538
"Repayment";234626;79004;2,3;4,01;0,783116365
"Repayment";537102;2102;2,81;5,29;0,275321821
"Investment";98494;9068;2,13;3,59;1,701344768
"Repayment";379972;84020;2,28;3,95;0,873537938
"Repayment";181684;82231;1,85;2,82;1,492462479
"Investment";13596;79115;1,52;2,12;0,796461846
"Savings";98519;82231;2,13;3,59;1,521343603
"Repayment";537151;2496;2,81;5,29;0,266693154
"Repayment";113623;82122;1,75;2,51;0,433242065
"Repayment";52895;14629;2,67;4,55;0,879969633
"Savings";79221;81166;1,72;2,48;0,93002769
"Savings";107522;83528;2,1;3,37;1,189403381
"Investment";96295;80537;2,76;4,86;1,17045374
"Savings";426156;7399;2,94;5,59;0,742467977
"Repayment";469171;8563;2,54;4,69;1,09854021
"Repayment";380036;80421;2,28;3,95;1,087250728
"Repayment";204653;8563;1,96;3,13;1,028219326
"Savings";242566;14024;2,94;5,45;1,194835225
"Repayment";155246;75506;2,33;3,82;1,055450602
"Repayment";390584;7399;2,81;5,28;0,636385689
"Savings";384025;12780;2,24;3,75;1,40606708
"Repayment";259115;9068;2,48;4,42;1,671671036
"Repayment";346611;8563;2,37;4,08;1,062977421
"Repayment";63466;13699;2,42;3,95;1,360428759
"Savings";384062;6901;2,24;3,75;1,98474287
"Repayment";129031;12622;1,98;3,1;0,147699658
"Repayment";303110;2459;2,45;4,31;0,960905336
"Repayment";242591;14024;2,94;5,45;1,14129286
"Repayment";29989;8141;2,77;4,71;0,876523936
"Savings";246256;85793;2,57;4,64;0,593312953
"Repayment";346660;10845;2,37;4,08;1,18670945
"Savings";348285;79782;2,41;4,03;0,7391133
"Repayment";246260;78252;2,57;4,64;1,157963616
"Investment";384098;79884;2,24;3,75;1,233249087
"Savings";109956;13203;2,69;4,86;1,525544398
"Savings";390601;13317;2,81;5,28;0,547016587
"Savings";165854;76973;1,73;2,54;0,78624799
"Repayment";346669;3793;2,37;4,08;0,948934947
"Savings";259129;11255;2,48;4,42;1,122395014
"Repayment";67949;81293;1,68;2,37;0,182584837
"Repayment";107031;13689;2,59;4,46;0,176018218
"Repayment";303135;8417;2,45;4,31;1,095756378
"Repayment";246276;9290;2,57;4,64;0,94559039
"Savings";15138;6901;1,6;2,2;1,616782815
"Savings";109992;8141;2,69;4,86;1,029030181
"Repayment";183233;78223;2,07;3,39;1,426831791
"Savings";68013;2456;1,68;2,37;0,051814592
"Repayment";223780;79244;1,96;3,04;0,45206976
"Repayment";83999;13699;1,7;2,4;0,951616054
"Repayment";4174;83607;1,32;1,64;1,389818177
"Savings";259133;842;2,48;4,42;1,579748925
"Repayment";63502;80455;2,42;3,95;1,141641365
"Savings";346694;78920;2,37;4,08;1,363814709
"Investment";384099;13689;2,24;3,75;1,476539243
"Repayment";30005;9836;2,78;4,71;1,478668502
"Savings";348366;12622;2,41;4,03;0,696656272
"Repayment";107040;1078;2,59;4,46;0,28683727
"Repayment";136721;12622;2,45;4,21;1,625038209
"Savings";26331;83528;2,53;4,16;0,924081209
"Savings";580;2494;1,13;1,37;0,995931832
"Savings";2394;12602;1,32;1,67;1,874839619
"Repayment";3270;83247;1,52;2,02;0,883992842
"Repayment";1222;81018;2,033394085;3,882161337;1,539944681
"Savings";3925;1964;1,53;1,97;0,88526407
"Repayment";20744;10549;1,77;2,44;0,422576598
"Repayment";618;12421;1,01;1,21;0,649781125
"Savings";338;75506;1,15;1,4;0,945656572
"Repayment";4000;83528;2,727230901;3,199402217;1,195433318
"Savings";16544;8141;1,3;1,64;1,748288333
"Savings";7078;7399;1,64;2,26;1,085228486
"Savings";129054;81149;1,88;2,98;0,93025753
"Repayment";115;7399;0,74;1,04;1,174510242
"Savings";257939;7458;2,86;5,28;0,851765717
"Savings";347697;77826;2,36;4,02;0,807712628
"Savings";270125;11184;3,26;6,46;0,797458184
"Savings";360581;79606;3;5,85;1,218111315
"Repayment";215120;78223;1,99;3,18;0,252738576
"Repayment";36790;81224;1,59;2,2;1,298649693
"Savings";194332;2572;2,07;3,27;0,576294765
"Repayment";41281;77826;1,69;2,46;0,716563354
"Savings";8773;82447;1,59;2,13;1,187696159
"Repayment";341492;82384;2,27;3,95;1,113792623
"Savings";347761;76957;2,36;4,02;0,545175048
"Savings";85845;78935;1,8;2,78;1,381179791
"Repayment";257964;78920;2,86;5,28;0,375505632
"Savings";360702;2496;3;5,85;1,842415487
"Savings";195745;13689;2,43;4,18;1,124579082
"Repayment";2574;393;1,44;1,95;0,68627858
"Repayment";196;83479;0,89;1,11;0,272535271
"Repayment";215156;78223;1,99;3,18;1,066592219
"Savings";129070;9290;1,88;2,98;0,952719806
"Savings";270126;2494;3,26;6,46;1,566283582
"Repayment";155255;3793;2,33;3,82;0,569675747
"Savings";195777;13699;2,43;4,18;0,623731783
"Repayment";257989;13641;2,86;5,28;0,529696231
"Repayment";291561;78;3,28;6,03;0,546669735
"Investment";270127;2456;3,26;6,46;1,145668088
"Repayment";165954;82642;1,73;2,54;0,304572675
"Savings";469207;8417;2,54;4,69;0,593296846
"Savings";380037;84020;2,28;3,95;0,726647761
"Repayment";2655;82384;1,44;1,96;1,224157041
"Savings";129079;79086;1,88;2,98;1,634147664
"Repayment";347769;842;2,36;4,02;1,201755731
"Repayment";380038;2572;2,28;3,95;1,18103626
"Savings";195841;80455;2,43;4,18;1,590124607
"Repayment";129095;81149;1,88;2,98;0,946498423
"Repayment";63366;82642;1,76;2,59;0,914195073
"Repayment";41290;82768;1,69;2,46;0,843759655
"Repayment";257998;78223;2,86;5,28;0,753063761
"Repayment";165958;2456;1,73;2,54;1,098727718
"Repayment";124632;14448;1,87;2,9;1,025989508
"Repayment";347770;76957;2,36;4,02;0,734069059
"Repayment";98535;78223;2,13;3,59;1,679649114
"Repayment";21368;13341;1,57;2,07;1,015095886
"Repayment";168876;79631;2,43;4,23;0,892417953
"Savings";60055;11933;2,19;3,45;0,78351321
"Savings";11374;78904;1,54;2,03;0,846644885
"Repayment";254274;13380;2,37;4,19;1,055430206
"Investment";177331;13499;2,16;3,54;1,413155535
"Repayment";205237;78593;2,02;3,28;0,937690078
"Repayment";195857;2746;2,02;3,15;0,937336042
"Repayment";1123;77149;1,38;1,74;0,926925609
"Repayment";81;11716;2,055859807;3,30125214;0,781655736
"Savings";603;12612;1,18;1,43;0,966953279
"Savings";1779;12290;1,47;1,82;0,816163724
"Savings";106;78581;2,358218007;3,562987322;0,898765451
"Repayment";25;12612;0;1;0,556378996
"Savings";1841;77757;1,33;1,62;1,092991296
"Repayment";9369;2746;1,81;2,58;1,239998053
"Repayment";591;80120;1,44;1,8;1,151474824
"Repayment";18414;12599;1,77;2,58;0,519221365
"Investment";19440;4724;1,63;2,21;1,345202851
"Savings";18140;10590;1,54;2,13;1,572200404
"Investment";10996;76849;1,61;2,12;1,070455062
"Repayment";225;11415;0,89;1,11;0,336958395
"Repayment";458;9889;1,25;1,52;1,422940115
"Investment";6332;83352;1,99;2,86;1,076101538
"Savings";205286;77061;2,02;3,28;1,06740518
"Savings";152098;75967;2,21;3,78;1,165326078
"Repayment";130542;77061;2,88;5,29;0,648903589
"Repayment";295872;9482;2,06;3,45;0,727247873
"Investment";254275;12612;2,37;4,19;1,426059251
"Repayment";293280;11723;2,28;3,87;0,746695965
"Savings";168912;85937;2,43;4,23;0,844042675
"Savings";305322;13380;2,56;4,63;0,370659551
"Investment";127230;13499;1,91;2,9;1,465826787
"Repayment";21690;11584;1,47;1,98;1,414360039
"Repayment";1645;13499;1,32;1,69;0,226288033
"Savings";254279;7891;2,37;4,19;1,103353027
"Investment";115919;13380;2,71;4,94;0,664818956
"Repayment";168937;4724;2,43;4,23;1,4429241
"Savings";106670;78238;2,15;3,39;1,404604563
"Savings";305371;13380;2,56;4,63;0,864916937
"Investment";94917;82823;1,62;2,23;1,132215718
"Investment";23658;84860;1,65;2,3;1,073165191
"Savings";60071;78605;2,19;3,45;1,572194316
"Repayment";148587;79663;1,75;2,61;1,156001263
"Repayment";18703;84860;1,78;2,58;1,224879744
"Repayment";3496;83401;1,52;1,96;0,923907651
"Savings";6086;78571;1,63;2,19;0,870272651
"Repayment";14284;78824;1,65;2,42;0,423011572
"Savings";5623;14152;1,3;1,6;1,505121499
"Savings";46487;80685;1,72;2,5;1,186203813
"Savings";2702;1944;1,32;1,63;1,342932417
"Repayment";9658;85957;1,81;2,58;0,638042756
"Savings";6292;80216;1,65;2,29;1,85690366
"Repayment";1148;86462;1,39;1,76;0,454712041
"Repayment";2299;81046;1,71;2,35;0,403231221
"Repayment";263;14392;0,83;1,13;1,600104347
"Savings";10002;83272;2;2,92;1,467610045
"Savings";64482;81447;1,77;2,64;0,745035028
"Savings";295993;11611;2,06;3,45;1,138319875
"Repayment";130623;10590;2,88;5,29;0,36952115
"Repayment";21834;11584;1,47;1,98;0,892184787
"Repayment";205302;77061;2,02;3,28;0,716545793
"Repayment";293449;11723;2,28;3,87;0,863082283
"Repayment";169081;82134;2,43;4,23;0,843772302
"Repayment";254283;12612;2,37;4,19;0,620210445
"Repayment";177431;78802;2,16;3,54;1,625379496
"Savings";279058;14002;2,43;4,17;1,065037676
"Investment";390668;13699;2,51;4,37;1,786702026
"Savings";129096;14024;1,88;2,98;1,0829073
"Repayment";223924;13641;1,96;3,04;0,535813299
"Repayment";322921;75464;2,18;3,54;0,850521626
"Savings";215349;84857;1,99;3,18;0,993238635
"Savings";71733;510;2,05;3,45;0,88212054
"Investment";198941;183;2,56;4,41;1,819590651
"Repayment";240952;627;3,08;5,88;1,471727426
"Savings";347819;78935;2,36;4,02;1,030854029
"Savings";360703;75506;3;5,85;1,445536881
"Repayment";5064;2459;1,86;2,66;1,281570393
"Savings";259197;2277;2,48;4,42;1,85311195
"Repayment";341636;76957;2,27;3,95;0,848319456
"Repayment";258014;13641;2,86;5,28;0,458076989
"Repayment";245707;14024;2,32;3,93;0,701943413
"Savings";282776;3659;2,08;3,42;1,3571398
"Savings";63431;83746;1,76;2,58;0,617088698
"Savings";29605;14213;2,53;4,19;1,049945643
"Repayment";258018;81290;2,86;5,28;0,993856796
"Savings";181713;76957;1,85;2,82;0,742814048
"Savings";305848;2456;2,53;4,3;1,597660558
"Savings";160023;80421;1,96;3,01;1,803416335
"Repayment";140270;79115;2,82;5,2;0,092839007
"Repayment";537215;76973;2,81;5,29;0,959799688
"Investment";160048;8417;1,96;3,01;1,628740818
"Savings";96404;80537;2,76;4,86;0,795851413
"Investment";17078;9290;1,6;2,19;0,814418572
"Repayment";258023;7399;2,86;5,28;1,093024976
"Repayment";63480;11255;1,76;2,58;0,757407204
"Savings";181729;76957;1,85;2,82;1,269946821
"Repayment";245708;14184;2,32;3,93;0,76725444
"Savings";29614;387;2,53;4,19;1,100910364
"Repayment";537240;79086;2,81;5,29;0,653408657
"Investment";140271;7399;2,8;5,17;1,55857884
"Savings";181793;76831;1,85;2,82;1,191639353
"Repayment";537244;76973;2,81;5,29;0,347593399
"Repayment";258048;81166;2,86;5,28;0,979231316
"Repayment";86935;80455;2,06;3,39;1,332822791
"Savings";98704;393;2,13;3,59;0,740434826
"Savings";36803;81224;1,59;2,2;1,321940608
"Savings";4306;75464;1,54;2,04;1,534251674
"Savings";9000;76957;2,990263114;3,682505297;0,768717188
"Investment";9736;13317;1,3;1,61;1,244124777
"Repayment";4379;79391;1,4;1,79;0,768900819
"Investment";2604;80219;1,32;1,67;1,374011427
"Investment";5618;81149;1,28;1,61;1,813299677
"Savings";3879;10845;1,21;1,46;1,370494188
"Investment";43026;11184;1,62;2,29;1,12883942
"Investment";13031;11255;1,63;2,32;1,387888103
"Repayment";52899;76831;2,67;4,55;0,293601598
"Savings";198407;77826;2,24;3,73;1,567975101
"Repayment";59852;9863;1,66;2,38;0,701466239
"Savings";19609;81290;1,51;2;1,476873962
"Savings";77845;76778;2,77;4,82;0,703810924
"Repayment";167719;393;1,76;2,6;0,682347657
"Savings";78117;78223;1,62;2,35;1,770224956
"Savings";118049;75237;1,72;2,45;1,109512282
"Savings";80556;81224;1,77;2,65;0,843300959
"Repayment";187604;79004;1,77;2,63;0,864096431
"Investment";198411;2102;2,24;3,74;1,407808737
"Investment";77846;81149;2,77;4,82;1,431585675
"Repayment";234630;13699;2,3;4,02;1,084308826
"Savings";13641;81290;1,52;2,12;1,615412121
"Repayment";52908;81149;2,67;4,56;0,57646384
"Savings";165983;81582;1,73;2,54;0,744875496
"Savings";136890;76831;2,45;4,21;1,411579763
"Repayment";118149;82642;1,72;2,45;0,864918669
"Repayment";28957;2572;1,54;2,08;0,75605124
"Repayment";52933;78;2,67;4,56;0,378771896
"Repayment";187613;14024;1,77;2,63;1,104157188
"Repayment";166019;82231;1,73;2,54;1,056411334
"Repayment";77927;76831;2,77;4,82;1,331243394
"Savings";234646;13699;2,3;4,02;0,80696312
"Savings";78142;76957;1,62;2,35;1,040308782
"Savings";187622;12602;1,77;2,63;1,146428071
"Repayment";234650;76831;2,3;4,02;1,047570544
"Repayment";17761;13641;1,89;2,89;1,313547271
"Repayment";52958;76831;2,67;4,56;0,443853572
"Investment";198460;79371;2,24;3,74;1,572048265
"Repayment";80621;2456;1,77;2,65;1,083912329
"Savings";136954;13699;2,45;4,21;0,852439866
"Savings";2782;393;1,63;2,14;1,010205453
"Repayment";13645;14031;1,52;2,13;1,389850113
"Investment";19158;76787;1,63;2,33;1,941490251
"Savings";198496;78223;2,24;3,74;1,778224914
"Repayment";118165;79115;1,72;2,45;0,679841261
"Savings";19625;79004;1,51;2;1,217893159
"Savings";234666;76973;2,3;4,02;0,372309888
"Savings";187647;14629;1,77;2,63;0,897800545
"Repayment";53007;83549;2,67;4,56;0,797489531
"Repayment";187672;1160;1,77;2,63;1,126836079
"Repayment";118214;81224;1,72;2,45;0,608792096
"Savings";17765;79966;1,89;2,89;1,097328681
"Savings";30201;12622;2,78;4,71;1,045840197
"Repayment";80646;80385;1,77;2,65;0,53268374
"Savings";29006;78920;1,54;2,08;1,15452113
"Repayment";13646;81290;1,52;2,12;0,933573342
"Savings";198505;77826;2,24;3,74;1,099574879
"Repayment";113768;78223;1,75;2,51;0,833624417
"Repayment";53011;76872;2,67;4,56;0,5732769
"Repayment";234702;79004;2,3;4,02;0,667701916
"Repayment";322937;75464;2,18;3,54;1,043852139
"Savings";199041;75464;2,56;4,41;1,32369178
"Repayment";390677;2494;2,51;4,37;1,462844596
"Savings";240977;842;3,08;5,88;1,406127215
"Repayment";325007;12602;3,67;7,48;0,618656224
"Savings";259198;8563;2,47;4,41;1,655149545
"Repayment";347855;76957;2,36;4,02;1,196444406
"Savings";360784;7458;3;5,85;1,69665085
"Repayment";215493;9290;1,99;3,19;0,852921762
"Savings";259202;80455;2,47;4,41;0,957036842
"Savings";390713;13699;2,51;4,37;1,450329417
"Savings";360793;3793;3;5,85;1,786011809
"Repayment";199105;2277;2,56;4,41;1,872906366
"Repayment";246600;14262;2,57;4,64;0,818346805
"Savings";240978;627;3,08;5,88;1,323551525
"Investment";384148;12780;2,24;3,75;1,688595949
"Repayment";325056;2456;3,67;7,48;0,39185071
"Repayment";390650;13317;2,81;5,28;0,398611244
"Savings";241027;627;3,08;5,88;1,833862662
"Savings";129145;76831;1,88;2,98;1,665294657
"Savings";259218;79202;2,47;4,41;1,642198794
"Investment";360818;11255;3;5,85;1,636815605
"Savings";347880;76957;2,36;4,02;1,343501116
"Investment";322953;393;2,18;3,54;1,601969169
"Savings";390717;13699;2,51;4,37;1,33813826
"Savings";297881;2277;1,93;3,03;1,686784902
"Repayment";71797;84020;2,05;3,45;0,867792608
"Savings";199106;113;2,56;4,41;1,380490972
"Investment";384212;75506;2,24;3,75;1,675509729
"Investment";110248;83607;2,69;4,86;1,108448944
"Savings";384216;8141;2,24;3,75;1,500017356
"Repayment";241127;627;3,08;5,88;1,492370373
"Savings";128793;80421;2,36;3,99;0,611319418
"Savings";298002;84020;1,93;3,03;1,761347612
"Savings";323034;75464;2,18;3,54;1,598659652
"Investment";37308;8563;1,63;2,32;1,622846802
"Savings";199115;9836;2,56;4,41;1,483660227
"Savings";348049;76957;2,36;4,02;0,968001079
"Repayment";71822;84020;2,05;3,45;0,515692686
"Savings";360882;7458;3;5,85;1,6249872
"Investment";390766;1078;2,51;4,37;1,276160772
"Savings";259234;79582;2,47;4,41;1,341657213
"Repayment";50502;82122;2,16;3,64;1,01345708
"Repayment";84024;13699;1,7;2,4;0,736051226
"Repayment";128857;86027;2,36;3,99;0,685470171
"Investment";390770;12780;2,51;4,37;1,581560784
"Repayment";129289;81149;1,88;2,98;1,828080723
"Investment";259283;11255;2,47;4,41;1,200672166
"Repayment";71922;79582;2,05;3,45;0,554378186
"Repayment";215574;9068;1,99;3,19;0,972969799
"Investment";323059;75464;2,18;3,54;1,554194094
"Repayment";348170;76957;2,36;4,02;0,583449131
"Repayment";50506;83554;2,16;3,64;1,594349818
"Repayment";390686;3793;2,81;5,28;0,245519682
"Savings";241271;627;3,08;5,88;1,793127345
"Savings";259299;77826;2,47;4,41;1,460921827
"Repayment";201760;1721;2,59;4,59;0,778477499
"Investment";199124;76973;2,56;4,41;1,085571009
"Investment";384252;8417;2,24;3,75;1,124914809
"Savings";301890;10845;3,2;6,31;1,245985708
"Repayment";380163;2572;2,28;3,95;0,738191642
"Repayment";107049;13317;2,59;4,46;0,536177076
"Repayment";181906;84020;2,6;4,69;1,224854769
"Investment";303360;3659;2,45;4,31;1,049241533
"Repayment";34545;627;2;3,02;0,521007143
"Investment";257477;2277;2,72;4,94;0,953763584
"Repayment";469223;8563;2,54;4,69;0,771447317
"Savings";63791;9290;2,42;3,95;1,233386579
"Repayment";270244;2494;3,26;6,46;1,178416145
"Repayment";195886;13641;2,43;4,18;1,301254163
"Repayment";301891;13689;3,2;6,31;0,698972431
"Repayment";181915;393;2,6;4,69;1,197172325
"Repayment";19590;510;1,76;2,5;0,292503449
"Savings";85881;8141;1,8;2,78;0,980199938
"Savings";195935;76957;2,44;4,18;1,269896817
"Repayment";270325;83241;3,26;6,46;1,197710392
"Savings";414569;2572;2,7;4,79;0,668750488
"Savings";63855;14234;2,42;3,95;1,360057181
"Repayment";426300;76973;2,94;5,59;1,240494042
"Savings";380179;75464;2,28;3,95;0,690775823
"Savings";469227;76957;2,54;4,69;0,840771966
"Investment";138166;14184;1,94;3,01;1,745147771
"Repayment";301907;9836;3,2;6,31;1,201390611
"Savings";107075;3659;2,59;4,46;0,073977718
"Savings";232168;1078;2,46;4,13;0,877161008
"Investment";303364;3659;2,45;4,31;0,944914195
"Repayment";348370;78328;2,41;4,03;1,011318411
"Investment";309;83241;2,530871563;3,754232947;1,736581751
"Repayment";181952;393;2,6;4,69;0,506887185
"Investment";208000;78224;2,4;4,34;0,787707078
"Savings";303373;3793;2,45;4,31;1,676078361
"Repayment";34570;11255;2;3,03;0,787857683
"Investment";270374;13689;3,26;6,46;0,97212938
"Repayment";232169;1078;2,46;4,13;0,676627789
"Repayment";63936;113;2,42;3,95;0,515348463
"Repayment";204669;10845;1,96;3,13;0,129579187
"Repayment";302080;10845;3,2;6,31;0,615345173
"Savings";12500;78920;1,56;2,15;0,728231702
"Savings";257495;13700;2,72;4,94;1,623038588
"Investment";208064;13699;2,4;4,34;0,806007846
"Repayment";204718;3659;1,96;3,13;0,146543664
"Repayment";426336;7399;2,94;5,59;1,162717336
"Repayment";302120;12780;3,2;6,31;1,080732303
"Repayment";208100;79582;2,4;4,34;1,045837212
"Savings";232170;1078;2,46;4,13;1,23383018
"Repayment";348451;78294;2,41;4,03;1,126694517
"Savings";414690;14184;2,7;4,79;0,730816882
"Repayment";380375;77014;2,28;3,95;1,084800759
"Savings";14955;8200;1,83;2,67;0,671987645
"Repayment";205402;77061;2,02;3,28;0,705038361
"Repayment";102478;78802;2,26;3,89;0,230396023
"Repayment";101501;75884;1,82;2,67;0,836477643
"Repayment";24436;81409;1,44;1,9;0,618300037
"Savings";71199;78932;2,73;4,92;1,300561684
"Savings";16064;81451;1,52;2,08;0,641533858
"Repayment";211874;8423;2,49;4,35;1,573398141
"Investment";75696;76730;1,58;2,12;1,006240091
"Savings";20808;10549;1,77;2,44;0,848870214
"Savings";13216;80718;1,99;2,96;1,280066862
"Repayment";1464;1424;1,49;1,86;0,46847674
"Repayment";4987;79770;1,65;2,25;0,991834038
"Investment";75777;12466;1,58;2,12;0,893081549
"Investment";166577;78238;1,63;2,29;0,923912651
"Savings";24440;529;1,44;1,9;1,25645353
"Repayment";123556;75932;1,6;2,21;1,268310463
"Repayment";112571;78802;1,65;2,35;0,600092131
"Repayment";101622;80117;1,82;2,67;1,334613161
"Savings";54969;82320;1,56;2,13;1,316022474
"Repayment";148731;78932;1,75;2,61;0,483681395
"Savings";169923;75932;2,02;3,25;0,427011287
"Savings";71263;78932;2,73;4,92;1,380818688
"Savings";101743;78366;1,82;2,67;1,185382285
"Savings";205418;77061;2,02;3,28;1,080814092
"Savings";305387;13380;2,56;4,63;0,569607123
"Savings";75813;81409;1,58;2,12;0,841827531
"Repayment";12761;14325;1,59;2,15;1,346480334
"Savings";65886;79559;2,1;3,35;0,849739621
"Savings";211923;8423;2,5;4,35;1,40258595
"Savings";36499;11859;1,64;2,24;1,165296208
"Repayment";15276;13499;1,82;2,59;1,109056083
"Savings";63908;529;1,68;2,42;0,881030382
"Investment";23626;6075;1,62;2,23;1,109031893
"Repayment";169932;75932;2,02;3,25;0,937728113
"Investment";75822;9482;1,58;2,12;0,923568917
"Investment";123656;76730;1,6;2,21;1,162442577
"Savings";101744;78238;1,82;2,66;0,561578791
"Savings";106958;76059;2,44;4,34;1,622035093
"Repayment";24465;82320;1,44;1,9;0,915884916
"Savings";197895;6075;2,31;3,96;0,720288451
"Savings";123720;81409;1,61;2,21;0,937883796
"Savings";75903;13332;1,58;2,12;1,458351891
"Repayment";24466;75353;1,44;1,89;0,383778056
"Repayment";112767;77061;1,65;2,35;0,520132716
"Savings";19729;736;1,79;2,62;0,441853521
"Repayment";148735;80117;1,75;2,61;0,421979332
"Repayment";15292;75895;1,82;2,59;1,031264137
"Repayment";169981;75932;2,02;3,25;1,162301619
"Repayment";79585;81227;2,27;3,88;0,279789314
"Savings";75907;81409;1,58;2,12;1,023298176
"Repayment";205434;77061;2,02;3,28;1,13701198
"Repayment";130639;76025;1,86;2,84;1,661091742
"Savings";19859;82432;2,2;3,45;0,693595082
"Savings";71264;82134;2,73;4,92;1,203345654
"Savings";106679;78238;2,15;3,39;0,569344486
"Savings";30679;79293;1,63;2,27;1,028308426
"Repayment";279122;14002;2,43;4,17;1,562995045
"Investment";169082;75932;2,43;4,23;1,105360674
"Repayment";293458;12290;2,28;3,87;0,177745677
"Repayment";34403;82134;2,22;3,59;1,505709736
"Repayment";295997;7891;2,06;3,45;0,650154141
"Savings";104848;11723;1,71;2,6;0,348778811
